5.126, 7.049, 9.973, 13.328, 18.879, 27.897, 41.073, 69.008, 138.225, 326.226, 
3.394, 3.683, 4.131, 4.891, 6.025, 7.66, 11.138, 18.494, 41.278, 284.241, 
4.232, 4.47, 5.228, 5.367, 6.249, 7.496, 9.626, 11.241, 17.323, 103.243, 
3.675, 4.028, 4.479, 5.085, 5.867, 7.131, 8.796, 12.2, 19.204, 59.555, 
4.511, 5.138, 6.07, 7.062, 8.346, 10.108, 12.971, 16.879, 26.828, 258.174, 
4.982, 6.995, 8.708, 11.509, 14.66, 18.245, 25.977, 33.631, 51.893, 134.141, 
3.501, 3.63, 4.079, 4.478, 5.06, 6.006, 7.458, 10.344, 20.759, 181.836, 
13.536, 20.27, 27.694, 39.452, 56.087, 83.835, 128.125, 219.012, 507.652, 6777.31, 
15.153, 58.516, 201.989, 656.84, 1949.9, 4798.4, 10851.3, 20157.1, 31554.3, 56304.9, 

1053.28, 1253.83, 1112.19, 1695.19, 1713.61, 1976.86, 2151.78, 2453.7, 2883.3, 2314.87, 
101716, 99551.2, 94753.6, 81245.5, 78486.1, 83586.3, 80601, 83541, 78709.1, 54246.6, 
507744, 537219, 506381, 471917, 485403, 430346, 377383, 426096, 417372, 352994, 
840239, 943360, 927321, 867556, 842545, 813758, 772315, 666429, 544088, 461563, 
2.4238e+06, 2.37535e+06, 2.32685e+06, 2.39714e+06, 2.26896e+06, 2.15737e+06, 1.92744e+06, 1.9254e+06, 1.68055e+06, 1.45271e+06, 
9.30988e+06, 8.8008e+06, 8.48346e+06, 8.04919e+06, 7.54248e+06, 7.51398e+06, 6.00339e+06, 6.22004e+06, 5.52041e+06, 5.71753e+06, 
3.0504e+06, 2.88886e+06, 3.40432e+06, 3.21968e+06, 3.61923e+06, 4.43622e+06, 5.30286e+06, 6.05994e+06, 5.73646e+06, 4.5131e+06, 
3.43951e+06, 3.37951e+06, 3.31995e+06, 3.12977e+06, 3.04316e+06, 2.98669e+06, 2.82207e+06, 2.85004e+06, 2.41639e+06, 1.75379e+06, 
1.1696e+06, 1.17067e+06, 1.14526e+06, 1.09147e+06, 1.02635e+06, 957296, 852087, 672477, 558444, 445416, 


