5.203, 7.124, 10.1, 13.639, 19.356, 28.118, 41.262, 69.343, 138.946, 325.905, 
3.406, 3.691, 4.115, 4.9, 6.08, 7.688, 11.236, 18.747, 41.591, 281.787, 
4.211, 4.508, 5.251, 5.407, 6.272, 7.561, 9.747, 11.331, 17.441, 103.945, 
3.646, 4.006, 4.498, 5.08, 5.887, 7.13, 8.766, 12.181, 19.133, 59.435, 
4.993, 7.07, 8.813, 11.67, 14.892, 18.372, 26.197, 33.92, 52.186, 135.143, 
3.502, 3.598, 4.097, 4.485, 5.082, 6.033, 7.496, 10.405, 20.819, 182.568, 
12.259, 19.095, 26.527, 38.169, 55.118, 83.219, 128.298, 220.307, 511.562, 7056.22, 
15.178, 59.298, 203.088, 663.271, 1980.55, 4933.89, 11269.5, 21022.7, 32807.8, 58351.5, 

3650.07, 4369.56, 5563.06, 6216.74, 6257.98, 8467.25, 10402.5, 11740, 14324.4, 25119.3, 
243180, 266075, 264434, 303094, 319516, 316698, 343525, 367765, 394113, 655453, 
1.29648e+06, 1.23134e+06, 1.32667e+06, 1.31215e+06, 1.38713e+06, 1.5289e+06, 1.69829e+06, 1.5631e+06, 1.61602e+06, 1.88792e+06, 
1.41602e+06, 1.58007e+06, 1.63729e+06, 1.79481e+06, 1.74505e+06, 2.07479e+06, 2.18503e+06, 2.41878e+06, 2.67607e+06, 2.8343e+06, 
2.38123e+07, 3.00684e+07, 3.38467e+07, 3.56142e+07, 4.1079e+07, 4.17025e+07, 5.20929e+07, 5.10317e+07, 5.57037e+07, 5.4928e+07, 
3.29582e+06, 3.05303e+06, 3.79622e+06, 3.69255e+06, 3.78385e+06, 5.72171e+06, 6.65383e+06, 9.70074e+06, 1.44118e+07, 1.8175e+07, 
5.46084e+07, 6.88784e+07, 7.89516e+07, 8.9317e+07, 9.74401e+07, 1.17067e+08, 1.26215e+08, 1.3035e+08, 1.5402e+08, 2.01629e+08, 
1.05628e+07, 2.34236e+07, 4.43637e+07, 7.54913e+07, 1.19855e+08, 1.7445e+08, 2.53766e+08, 3.25431e+08, 3.61257e+08, 3.84758e+08, 

