5.17, 7.106, 10.042, 13.394, 18.948, 27.939, 41.235, 68.834, 137.824, 324.064, 
3.393, 3.677, 4.127, 4.848, 6.036, 7.684, 11.155, 18.504, 40.945, 281.409, 
4.218, 4.477, 5.233, 5.389, 6.219, 7.528, 9.609, 11.163, 17.286, 102.597, 
3.643, 4.008, 4.459, 5.082, 5.878, 7.131, 8.761, 12.129, 19.072, 59.269, 
4.514, 5.13, 6.057, 7.011, 8.265, 10.03, 12.925, 16.808, 26.585, 260.714, 
5.001, 7.024, 8.762, 11.592, 14.783, 18.394, 26.308, 34.091, 51.955, 134.276, 
4.954, 5.122, 5.717, 6.279, 7.075, 8.339, 10.348, 14.187, 27.388, 246.835, 
12.227, 18.607, 25.953, 37.439, 53.692, 80.706, 124.625, 213.074, 496.366, 6753.09, 
15.057, 58.15, 201.008, 652.548, 1931.63, 4747.37, 10774.4, 20006.6, 31391.5, 56178.8, 

14.305, 68.075, 81.687, 0.045, 54.478, 68.075, 81.698, 137.257, 227.324, 444.442, 
0.039, 0.028, 0.019, 0.032, 0.025, 438.673, 827.875, 3311.44, 4967.11, 24835.5, 
0.021, 0.032, 1455.43, 2620.8, 1310.39, 3931.16, 10483, 2620.78, 1310.4, 13103.8, 
0.032, 0.026, 0.028, 0.027, 0.035, 0.043, 0.043, 0.029, 0.033, 3348.22, 
0.033, 0.024, 0.036, 0.032, 0.042, 0.03, 12459.5, 18117.9, 12078.6, 96628.8, 
0.021, 51660.3, 48441.6, 145325, 484415, 484415, 1.93766e+06, 1.59857e+06, 2.08299e+06, 2.17987e+06, 
0.013, 0.027, 0.026, 0.03, 0.032, 0.032, 0.027, 0.033, 19629.3, 111432, 
3.09715e+06, 3.42123e+06, 3.62488e+06, 3.6656e+06, 3.74706e+06, 3.99144e+06, 3.99144e+06, 4.07289e+06, 4.07289e+06, 4.07289e+06, 
659055, 1.0901e+06, 1.13552e+06, 1.13552e+06, 1.13552e+06, 1.13552e+06, 1.13552e+06, 1.13552e+06, 1.13552e+06, 1.13552e+06, 


