1.969, 2.537, 3.391, 4.771, 6.377, 9.952, 15.767, 25.177, 54.671, 115.169, 
1.292, 1.304, 1.463, 1.769, 2.074, 2.951, 3.737, 6.242, 15.166, 91.01, 
1.446, 1.515, 1.911, 1.918, 2.253, 2.76, 3.183, 3.838, 5.644, 23.771, 
1.243, 1.348, 1.494, 1.765, 2.096, 2.545, 3.137, 4.17, 6.514, 24.549, 
1.615, 1.753, 2.176, 2.334, 2.997, 3.657, 4.824, 6.085, 8.94, 97.25, 
1.838, 2.349, 3.135, 3.808, 4.796, 5.989, 8.45, 12.612, 19.528, 45.924, 
1.244, 1.241, 1.389, 1.49, 1.694, 2.036, 2.597, 3.603, 6.61, 86.72, 
3.949, 6.705, 8.835, 12.232, 19.096, 29.47, 41.872, 75.803, 157.976, 1988.26, 
5.193, 19.116, 75.857, 245.333, 677.507, 1628.08, 4172.47, 7535.15, 11316.5, 20340.8, 

2151.3, 2385.25, 2446.09, 2931.12, 3029.31, 3558.17, 4142.76, 4977.11, 7136.01, 9515.59, 
74327.1, 72399.9, 76109.8, 84193.7, 84988.4, 94951.6, 91997.6, 102119, 117576, 167127, 
407240, 404712, 458490, 433173, 458194, 503976, 512258, 489141, 496222, 556878, 
452556, 503337, 487210, 517949, 543473, 585043, 604645, 620752, 674244, 709747, 
1.9202e+06, 1.96743e+06, 1.93451e+06, 1.95428e+06, 2.16154e+06, 2.24336e+06, 2.36682e+06, 2.42908e+06, 2.52797e+06, 2.91597e+06, 
7.81286e+06, 8.67511e+06, 9.59919e+06, 1.03901e+07, 1.13233e+07, 1.1317e+07, 1.26859e+07, 1.35572e+07, 1.36036e+07, 1.44453e+07, 
2.17382e+06, 2.05128e+06, 2.2796e+06, 2.53495e+06, 2.60362e+06, 3.13929e+06, 3.61837e+06, 3.73771e+06, 4.5306e+06, 5.63274e+06, 
1.74053e+07, 2.3263e+07, 2.60881e+07, 2.92971e+07, 3.53107e+07, 3.99092e+07, 4.10064e+07, 4.68278e+07, 5.20707e+07, 7.23628e+07, 
4.24713e+06, 8.48069e+06, 1.78388e+07, 2.90838e+07, 4.37925e+07, 5.95297e+07, 7.76306e+07, 8.88408e+07, 9.32804e+07, 9.79818e+07, 


