5.136, 7.093, 10.19, 13.809, 19.741, 28.945, 42.794, 72.382, 145.872, 349.693, 
3.432, 3.709, 4.134, 4.923, 6.136, 7.786, 11.385, 18.941, 42.016, 287.39, 
4.239, 4.511, 5.269, 5.416, 6.271, 7.578, 9.772, 11.397, 17.534, 104.105, 
3.642, 3.997, 4.463, 5.061, 5.859, 7.07, 8.717, 12.059, 18.94, 58.795, 
4.56, 5.175, 6.125, 7.106, 8.391, 10.189, 13.208, 17.162, 27.412, 263.001, 
5.004, 7.1, 8.82, 11.716, 14.933, 18.424, 26.278, 34.06, 52.472, 136.011, 
4.949, 5.1, 5.719, 6.27, 7.063, 8.327, 10.358, 14.21, 27.504, 247.303, 
12.585, 19.545, 27.282, 39.284, 56.885, 85.62, 131.847, 226.428, 525.131, 7373.29, 
15.579, 61.894, 214.804, 704.63, 2091.97, 5199.83, 11877.3, 22181.2, 34638.7, 61726.3, 

799.178, 919.417, 1190.31, 1356.77, 1364.11, 1827.2, 2231.99, 2512.04, 3052.05, 5297.88, 
51864.1, 56759.4, 56292.5, 63932, 67269.5, 66744.3, 71885.6, 76324.8, 81029.4, 125747, 
295230, 280994, 301378, 297530, 313426, 343005, 379035, 351593, 362610, 419678, 
344615, 386180, 396646, 424492, 413370, 479411, 499544, 541695, 586821, 613468, 
1.14844e+06, 1.29866e+06, 1.40531e+06, 1.42262e+06, 1.43822e+06, 1.63829e+06, 1.76282e+06, 1.79652e+06, 1.92843e+06, 2.32526e+06, 
4.9713e+06, 6.19496e+06, 6.92983e+06, 7.28893e+06, 8.35665e+06, 8.4817e+06, 1.05404e+07, 1.03363e+07, 1.12564e+07, 1.11135e+07, 
1.46438e+06, 1.37152e+06, 1.68068e+06, 1.62531e+06, 1.70502e+06, 2.44272e+06, 2.86262e+06, 3.98753e+06, 5.53777e+06, 6.64636e+06, 
1.4043e+07, 1.77318e+07, 2.03154e+07, 2.29836e+07, 2.50796e+07, 3.01402e+07, 3.24825e+07, 3.35439e+07, 3.96246e+07, 5.18315e+07, 
2.59509e+06, 5.80867e+06, 1.10587e+07, 1.89172e+07, 3.00099e+07, 4.32876e+07, 6.1874e+07, 7.82757e+07, 8.64684e+07, 9.18671e+07, 


