3.356, 4.915, 6.697, 9.095, 13.403, 18.324, 28.258, 47.587, 96.931, 212.397, 
2.318, 2.456, 2.753, 3.25, 4.051, 5.147, 7.731, 11.651, 29.423, 164.006, 
2.832, 3.007, 3.304, 3.61, 4.332, 5.089, 6.325, 8.113, 12.43, 52.907, 
2.438, 2.672, 2.976, 3.462, 3.991, 4.885, 6.076, 8.347, 12.887, 48.05, 
3.162, 3.328, 4.01, 4.562, 5.61, 7.036, 8.123, 11.786, 18.026, 159.169, 
3.385, 4.57, 5.881, 7.544, 10.237, 13.748, 18.192, 23.438, 35.062, 103.006, 
3.354, 3.422, 3.681, 4.114, 4.72, 5.562, 6.904, 9.71, 18.357, 149.215, 
8.094, 12.971, 18.214, 25.488, 37.587, 54.194, 88.212, 160.672, 326.112, 5058.48, 
10.441, 40.603, 148.664, 457.642, 1405.34, 3467.99, 7494.36, 14844.9, 22643.4, 40176.7, 

19.307, 27.672, 46.867, 50.439, 94.852, 72.816, 57.804, 86.452, 150.654, 178.284, 
0.026, 0.048, 0.048, 0.025, 0.027, 321.119, 1123.86, 722.494, 2408.23, 5217.8, 
573.813, 860.709, 286.923, 1434.49, 2008.27, 4016.48, 5164.05, 3155.81, 1434.5, 6053.22, 
0.049, 0.028, 0.042, 0.028, 0.041, 0.034, 0.03, 0.037, 272.574, 2453.02, 
0.022, 0.028, 0.033, 0.044, 1248.09, 0.027, 1247.89, 6239.4, 7487.25, 41179.9, 
19338.3, 48343.9, 67681.5, 116025, 241719, 328739, 464101, 386751, 502776, 560789, 
0.029, 0.032, 0.026, 0.037, 0.026, 0.03, 4117.76, 8235.09, 12352.7, 49410.5, 
886670, 975336, 1.05292e+06, 1.05292e+06, 1.01967e+06, 1.07509e+06, 1.08617e+06, 1.10834e+06, 1.10834e+06, 1.10834e+06, 
204852, 293917, 296886, 296886, 296886, 296886, 296886, 296886, 296886, 296886, 


