5.099, 7.048, 10.071, 13.571, 19.346, 28.624, 42.439, 71.703, 144.611, 341.788, 
3.442, 3.724, 4.171, 4.936, 6.086, 7.773, 11.292, 18.835, 42.017, 292.747, 
4.246, 4.496, 5.267, 5.418, 6.273, 7.535, 9.64, 11.247, 17.323, 103.41, 
3.65, 3.956, 4.45, 5.078, 5.851, 7.137, 8.764, 12.134, 19.125, 59.225, 
4.546, 5.168, 6.136, 7.13, 8.396, 10.213, 13.157, 17.078, 27.246, 263.088, 
5.011, 7.003, 8.753, 11.567, 14.737, 18.315, 26.029, 33.715, 51.944, 134.428, 
4.942, 5.119, 5.7, 6.27, 7.051, 8.339, 10.331, 14.177, 27.331, 247.243, 
12.494, 19.224, 26.797, 38.494, 55.523, 83.577, 128.309, 219.816, 511.188, 7004.33, 
15.404, 60.55, 212.39, 696.035, 2065.91, 5090.82, 11520.7, 21449.4, 33590.5, 59881.2, 

208.196, 214.595, 235.196, 380.882, 403.011, 448.486, 438.208, 575.503, 734.06, 594.589, 
21719.6, 21314.5, 20209.2, 16948.3, 16177, 17273.2, 16061.5, 16437.5, 14496, 7870.22, 
115236, 124268, 115211, 106630, 110457, 95987.1, 82010.9, 94645.6, 91724.8, 77186.2, 
192429, 220771, 211822, 182894, 184377, 168969, 155234, 131624, 98800.5, 87329.1, 
497286, 484549, 474567, 488401, 464693, 437838, 391491, 391697, 345197, 299080, 
1.93134e+06, 1.8059e+06, 1.72572e+06, 1.64538e+06, 1.52123e+06, 1.50592e+06, 1.22728e+06, 1.25206e+06, 1.1109e+06, 1.14307e+06, 
1.34268e+06, 1.28816e+06, 1.50226e+06, 1.40938e+06, 1.6198e+06, 1.84396e+06, 2.24381e+06, 2.48134e+06, 2.05243e+06, 1.50554e+06, 
865541, 860358, 841757, 796331, 771985, 789522, 778805, 782314, 713265, 562648, 
292265, 292283, 286116, 274760, 256393, 232534, 194672, 152741, 126646, 99454.3, 


