1.903, 2.447, 3.312, 4.625, 6.151, 9.864, 15.104, 24.656, 53.275, 112.128, 
1.311, 1.297, 1.445, 1.738, 2.035, 2.921, 3.663, 6.171, 15.026, 89.105, 
1.422, 1.488, 1.881, 1.873, 2.178, 2.708, 3.088, 3.783, 5.596, 23.45, 
1.245, 1.328, 1.476, 1.757, 2.078, 2.522, 3.114, 4.181, 6.496, 24.564, 
1.584, 1.752, 2.142, 2.293, 2.938, 3.631, 4.809, 6.057, 8.862, 96.665, 
1.793, 2.292, 3.05, 3.71, 4.71, 5.872, 8.251, 12.331, 19.226, 45.017, 
1.241, 1.229, 1.374, 1.484, 1.679, 2.033, 2.566, 3.549, 6.542, 86.571, 
3.922, 6.518, 8.738, 11.857, 18.591, 28.776, 40.973, 74.657, 156.175, 1970.72, 
5.151, 18.919, 74.893, 243.03, 673.488, 1602.33, 4093.65, 7427.29, 11176, 20083.4, 

151.745, 170.517, 148.628, 222.468, 225.776, 251.322, 268.014, 273.524, 343.606, 349.537, 
0.038, 161.205, 80.63, 322.343, 241.764, 2014.5, 1692.17, 2981.45, 4270.69, 6849.2, 
4031.13, 3167.32, 8062.98, 5470.78, 7775.97, 12094.4, 12121.8, 8436.04, 7571.84, 11689, 
0.031, 0.037, 0.046, 0.037, 273.292, 136.649, 273.291, 820.872, 1913.05, 5328.78, 
4997.91, 6250.29, 11234, 6270.97, 14992, 22487.8, 22691.9, 33850, 36228.4, 64335.8, 
105537, 143913, 249449, 326203, 402955, 460520, 594839, 719563, 729157, 757939, 
2729.9, 0.028, 5459.44, 2729.74, 2729.75, 5459.44, 10918.8, 30026.7, 38215.8, 120107, 
962248, 1.04972e+06, 1.04972e+06, 1.03879e+06, 1.09346e+06, 1.09346e+06, 1.07159e+06, 1.09346e+06, 1.09346e+06, 1.09346e+06, 
254995, 293541, 296506, 296506, 296506, 296506, 296506, 296506, 296506, 296506, 


