4.992, 6.951, 10.01, 13.558, 19.317, 28.765, 42.661, 72.026, 145.996, 345.406, 
20.789, 5.038, 5.923, 6.19, 6.758, 8.434, 13.212, 19.84, 44.052, 294.82, 
4.508, 4.671, 5.455, 5.577, 6.462, 7.729, 9.885, 11.441, 17.703, 105.586, 
4, 4.289, 4.711, 5.368, 6.193, 7.456, 9.121, 12.51, 19.578, 60.124, 
4.85, 5.374, 6.318, 7.314, 8.601, 10.363, 13.351, 17.254, 27.218, 264.965, 
5.025, 7, 8.78, 11.609, 14.765, 18.392, 26.228, 34.046, 52.011, 134.61, 
10.678, 10.187, 11.007, 12.099, 13.498, 15.548, 19.046, 25.553, 45.56, 385.506, 
12.817, 19.436, 27.037, 38.92, 56.209, 83.985, 129.049, 219.858, 512.732, 6955.98, 
15.434, 60.362, 211.164, 690.176, 2043.17, 5027.86, 11394.8, 21519.9, 33544.5, 59646.4, 





102.451, 149.415, 170.646, 183.612, 194.719, 218.594, 233.348, 232.599, 283.404, 266.453, 
1056.96, 711.08, 1549.41, 2064.8, 6435.2, 12297.8, 19722.4, 26635.6, 32913.7, 53336, 
18957.5, 19440.8, 31859, 23246.4, 29826.3, 48605.1, 65282.8, 38831.4, 36650, 65809.7, 
0.489, 249.285, 0.479, 471.09, 235.713, 1418.5, 1648.88, 3305.23, 9450.16, 23155.9, 
15489.1, 19567.1, 27218.1, 32392.6, 23364.8, 56085.3, 64099.9, 93985.3, 108803, 223350, 
261350, 805015, 941100, 1.43715e+06, 1.71393e+06, 2.07602e+06, 2.93537e+06, 2.79164e+06, 3.10945e+06, 3.03224e+06, 
12784.8, 6282.74, 50987.7, 25399.6, 58334.8, 58399.6, 58343.6, 138043, 346843, 852654, 
4.5381e+06, 4.60925e+06, 4.46027e+06, 4.47368e+06, 4.50069e+06, 4.58855e+06, 4.58101e+06, 4.61962e+06, 4.61569e+06, 4.60902e+06, 
3.63644e+06, 4.16884e+06, 4.23205e+06, 4.24021e+06, 4.23629e+06, 4.22818e+06, 4.23285e+06, 4.23588e+06, 4.22714e+06, 4.21439e+06, 
