1.918, 2.467, 3.335, 4.615, 6.139, 9.659, 14.66, 23.63, 50.464, 105.003, 
1.701, 1.695, 1.881, 2.229, 2.59, 3.611, 4.578, 7.598, 17.967, 102.124, 
1.438, 1.511, 1.88, 1.901, 2.204, 2.709, 3.104, 3.771, 5.594, 23.491, 
1.706, 1.818, 2.028, 2.388, 2.851, 3.426, 4.226, 5.613, 8.654, 32.104, 
1.576, 1.726, 2.118, 2.263, 2.898, 3.568, 4.719, 5.958, 8.743, 95.091, 
1.798, 2.298, 3.07, 3.715, 4.687, 5.853, 8.232, 12.273, 19.162, 45.175, 
1.258, 1.237, 1.371, 1.49, 1.697, 2.034, 2.587, 3.598, 6.562, 86.799, 
3.808, 6.336, 8.409, 11.425, 17.876, 27.643, 39.393, 72.183, 152.691, 1902.46, 
4.999, 17.936, 70.191, 227.052, 635.42, 1510.1, 3853.56, 7004.71, 10553.9, 18937, 

493.572, 606.038, 332.498, 425.4, 356.574, 238.439, 249.508, 253.774, 267.135, 227.178, 
112589, 115088, 114687, 102252, 98718.8, 82309.3, 88966, 83873.7, 76345.4, 34342.5, 
336084, 311317, 285782, 312165, 284954, 235802, 180224, 238379, 225280, 157319, 
798567, 818982, 851228, 747775, 716149, 613739, 517648, 495140, 337276, 218490, 
1.30152e+06, 1.28886e+06, 1.06057e+06, 979180, 975234, 905415, 706732, 590816, 553931, 442845, 
6.08616e+06, 6.22308e+06, 5.21235e+06, 5.04963e+06, 3.96535e+06, 4.4945e+06, 2.90785e+06, 2.25521e+06, 2.08159e+06, 2.09719e+06, 
4.89322e+06, 4.41076e+06, 4.35028e+06, 5.02309e+06, 4.79825e+06, 4.99253e+06, 5.11931e+06, 4.78789e+06, 4.21895e+06, 2.54728e+06, 
3.17191e+06, 3.22692e+06, 2.98961e+06, 2.79405e+06, 2.44631e+06, 2.049e+06, 1.84791e+06, 1.81616e+06, 1.70271e+06, 1.10054e+06, 
1.17557e+06, 1.16597e+06, 1.11558e+06, 1.04167e+06, 964951, 855542, 593817, 377497, 254429, 93842.5, 


