3.467, 4.976, 6.676, 8.994, 13.229, 17.901, 27.212, 45.795, 92.671, 200.546, 
2.327, 2.444, 2.727, 3.239, 4.07, 5.113, 7.609, 11.459, 28.793, 160.368, 
2.826, 3.026, 3.318, 3.643, 4.372, 5.054, 6.286, 8.029, 12.377, 52.477, 
2.45, 2.686, 2.967, 3.451, 4.012, 4.88, 6.052, 8.314, 12.788, 47.794, 
3.136, 3.341, 3.982, 4.565, 5.562, 6.976, 8.089, 11.722, 17.923, 156.579, 
3.38, 4.547, 5.877, 7.551, 10.246, 13.715, 18.09, 23.324, 34.998, 104.972, 
3.352, 3.454, 3.706, 4.125, 4.726, 5.588, 6.924, 9.737, 18.426, 149.199, 
7.851, 12.572, 17.539, 24.589, 36.112, 52.159, 85.024, 155.071, 317.149, 4849.3, 
10.121, 38.879, 140.731, 428.844, 1318.91, 3262.61, 7050.38, 13958.9, 21341.6, 38002.7, 

1308.13, 1453.7, 1365.2, 1499.09, 1209.62, 1393.5, 1578.52, 1819.72, 1817.98, 1549.15, 
98294.9, 89018.1, 92503.4, 80855.1, 77925.4, 79434.9, 77138.2, 76841.5, 70194.4, 38387.1, 
472141, 475100, 487980, 396415, 391297, 394140, 365607, 346784, 391991, 274069, 
861083, 838200, 840254, 803148, 773429, 725594, 635173, 540523, 493392, 327595, 
2.46747e+06, 2.57386e+06, 2.38655e+06, 2.15191e+06, 1.9738e+06, 1.83252e+06, 1.82138e+06, 1.85528e+06, 1.49633e+06, 1.1123e+06, 
8.75409e+06, 8.29922e+06, 8.09527e+06, 7.4257e+06, 6.53342e+06, 6.02638e+06, 5.51081e+06, 5.76813e+06, 4.94412e+06, 4.73636e+06, 
3.67949e+06, 3.77385e+06, 4.06973e+06, 4.34265e+06, 4.93965e+06, 4.69384e+06, 5.62399e+06, 6.02311e+06, 5.55628e+06, 4.2123e+06, 
3.249e+06, 3.22992e+06, 3.25768e+06, 3.00317e+06, 2.77196e+06, 2.72839e+06, 2.50995e+06, 2.30795e+06, 2.08496e+06, 1.27887e+06, 
1.16742e+06, 1.16916e+06, 1.13402e+06, 1.08331e+06, 1.00741e+06, 928839, 797380, 575241, 459898, 349078, 


