3.267, 4.777, 6.462, 8.788, 13.004, 17.748, 27.108, 45.79, 92.817, 200.816, 
2.377, 2.505, 2.78, 3.307, 4.1, 5.165, 7.672, 11.556, 28.862, 160.2, 
2.839, 3.025, 3.298, 3.608, 4.367, 5.048, 6.277, 8.02, 12.346, 52.352, 
2.476, 2.708, 3.001, 3.48, 4.039, 4.914, 6.086, 8.422, 12.977, 48.523, 
3.146, 3.344, 3.981, 4.548, 5.559, 6.971, 8.09, 11.69, 17.922, 156.892, 
3.389, 4.575, 5.9, 7.595, 10.296, 13.765, 18.174, 23.366, 35.1, 105.308, 
2.361, 2.444, 2.622, 2.918, 3.395, 4.026, 5.039, 7.206, 14.141, 111.059, 
7.824, 12.617, 17.599, 24.742, 36.294, 53.895, 85.436, 155.356, 317.029, 4846, 
10.098, 38.741, 141.452, 427.299, 1314.92, 3257.24, 7046.69, 13955.4, 21350, 38007.1, 



713.07, 814.711, 726.428, 721.273, 647.602, 795.394, 868.54, 782.261, 424.628, 216.341, 
78065, 74897.4, 78421.8, 63640.6, 57299.8, 57294.6, 47316.3, 57049.1, 40358.6, 16171, 
293111, 284378, 322374, 230231, 238571, 244875, 239883, 188307, 208999, 141442, 
589662, 509002, 486869, 429782, 383986, 390143, 284680, 248933, 201044, 102337, 
1.76257e+06, 1.71778e+06, 1.57787e+06, 1.36541e+06, 1.26293e+06, 1.23463e+06, 1.13535e+06, 1.20661e+06, 904021, 648755, 
6.43073e+06, 6.08237e+06, 5.8785e+06, 5.06428e+06, 4.7789e+06, 4.30196e+06, 3.817e+06, 3.71163e+06, 2.95207e+06, 2.94317e+06, 
2.58786e+06, 2.21521e+06, 2.43423e+06, 2.62122e+06, 2.27167e+06, 2.3908e+06, 2.73522e+06, 2.69086e+06, 2.58859e+06, 1.64623e+06, 
2.85101e+06, 2.72715e+06, 2.68739e+06, 2.5125e+06, 2.24796e+06, 2.29223e+06, 1.99851e+06, 1.90335e+06, 1.65003e+06, 960765, 
777938, 700975, 609599, 678994, 563498, 557337, 505696, 382405, 322196, 231646, 
