3.455, 5.083, 6.869, 9.293, 13.323, 18.166, 27.674, 46.828, 94.665, 203.737, 
2.305, 2.438, 2.737, 3.282, 4.103, 5.141, 7.709, 11.663, 29.192, 159.977, 
2.844, 3.037, 3.329, 3.636, 4.368, 5.102, 6.4, 8.214, 12.536, 52.728, 
2.466, 2.715, 3.017, 3.521, 4.076, 4.963, 6.158, 8.545, 13.109, 48.93, 
3.16, 3.323, 3.971, 4.556, 5.599, 6.953, 8.127, 11.811, 18.007, 156.796, 
3.391, 4.615, 5.915, 7.666, 10.306, 13.768, 18.144, 23.489, 35.279, 105.562, 
3.35, 3.432, 3.713, 4.123, 4.718, 5.6, 6.93, 9.746, 18.524, 150.569, 
7.916, 12.82, 17.913, 25.39, 37.046, 53.73, 87.767, 159.614, 324.455, 5095.58, 
10.189, 39.145, 141.807, 431.519, 1338.92, 3342.82, 7326.94, 14528.5, 22181.5, 39369.1, 

5314.76, 6306.8, 8181.09, 9004.52, 10022.7, 10756.3, 11878.5, 14128.9, 20226.5, 27350, 
295758, 300556, 290039, 347345, 351900, 370958, 385700, 402570, 487641, 770403, 
1.35511e+06, 1.51048e+06, 1.44046e+06, 1.62509e+06, 1.71278e+06, 1.80663e+06, 1.96674e+06, 1.82051e+06, 1.81387e+06, 2.22196e+06, 
1.69438e+06, 1.9773e+06, 1.85051e+06, 2.07974e+06, 2.13789e+06, 2.28726e+06, 2.57096e+06, 2.831e+06, 2.89506e+06, 3.33963e+06, 
6.9796e+06, 7.73694e+06, 7.52214e+06, 9.49434e+06, 8.35365e+06, 8.8794e+06, 9.45038e+06, 1.04802e+07, 1.14713e+07, 1.33434e+07, 
3.08948e+07, 3.55221e+07, 3.74764e+07, 4.22479e+07, 4.97177e+07, 5.31475e+07, 5.68652e+07, 5.53493e+07, 6.0139e+07, 6.2181e+07, 
4.49926e+06, 5.09242e+06, 5.30669e+06, 5.88157e+06, 7.32281e+06, 7.68093e+06, 9.41152e+06, 1.33396e+07, 1.77421e+07, 2.10739e+07, 
5.49466e+07, 7.44843e+07, 9.12913e+07, 1.0559e+08, 1.10013e+08, 1.27116e+08, 1.4088e+08, 1.58147e+08, 1.71856e+08, 2.46266e+08, 
1.28111e+07, 2.73642e+07, 5.40257e+07, 8.62084e+07, 1.38476e+08, 1.98965e+08, 2.74337e+08, 3.44565e+08, 3.67592e+08, 3.9199e+08, 


